assembly,reaction,flux,description
SRR9274705.asm1,EX_mg2_e,-0.0002630279080908,Magnesium
SRR9274705.asm1,EX_mn2_e,-2.0951271987407697e-05,Manganese
SRR9274705.asm1,EX_ncam_e,-6.906946105256218e-05,Nicotinamide
SRR9274705.asm1,EX_nh4_e,0.1794832314642324,Ammonium
SRR9274705.asm1,EX_no2_e,-0.1,Nitrite
SRR9274705.asm1,EX_o2_e,-0.001,O2 O2
SRR9274705.asm1,EX_orn_e,0.0049053751523646,Ornithine
SRR9274705.asm1,EX_phe__L_e,-0.0056172755495616,L-Phenylalanine
SRR9274705.asm1,EX_pi_e,-0.0298985566539474,Phosphate
SRR9274705.asm1,EX_ptrc_e,0.0020403250602047,Putrescine
SRR9274705.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9274705.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9274705.asm1,EX_ribflv_e,-1.3522818098963578e-05,Riboflavin C17H20N4O6
SRR9274705.asm1,EX_rmn_e,-0.0148986,L-Rhamnose
SRR9274705.asm1,EX_so4_e,-0.1,Sulfate
SRR9274705.asm1,EX_spmd_e,0.0039911964395068,Spermidine
SRR9274705.asm1,EX_succ_e,0.1,Succinate
SRR9274705.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9274705.asm1,EX_thm_e,-6.761409049481789e-06,Thiamin
SRR9274705.asm1,EX_thr__L_e,-0.0225,L-Threonine
SRR9274705.asm1,EX_tre_e,-0.074493,Trehalose
SRR9274705.asm1,EX_tyr__L_e,-0.0041810370506158,L-Tyrosine
SRR9274705.asm1,EX_ura_e,-0.0100297771592974,Uracil
SRR9274705.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9274705.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9274705.asm1,EX_zn2_e,-1.0339195003916098e-05,Zinc
SRR9274708.asm1,EX_2mpa_e,1.6188104782982984,2 methylpropanoic acid
SRR9274708.asm1,EX_4hba_e,9.256613908851197e-06,4-Hydroxy-benzyl alcohol
SRR9274708.asm1,EX_acgam_e,-0.1,N-Acetyl-D-glucosamine
SRR9274708.asm1,EX_acmana_e,-0.1,N-Acetyl-D-mannosamine
SRR9274708.asm1,EX_acnam_e,-0.1,N-Acetylneuraminate
SRR9274708.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9274708.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9274708.asm1,EX_amp_e,-0.0084802621154097,AMP C10H12N5O7P
SRR9274708.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9274708.asm1,EX_arg__L_e,-0.0122781719342014,L-Arginine
SRR9274708.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9274708.asm1,EX_asp__L_e,-0.0225,L-Aspartate
SRR9274708.asm1,EX_ca2_e,-0.0002160568403388,Calcium
SRR9274708.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9274708.asm1,EX_cl_e,-0.0002160568403388,Chloride
SRR9274708.asm1,EX_co2_e,2.0909920901173438,CO2 CO2
SRR9274708.asm1,EX_cobalt2_e,-4.150947941188878e-06,Co2+
SRR9274708.asm1,EX_cu2_e,-2.943022090302914e-05,Copper
SRR9274708.asm1,EX_fe2_e,-0.0002787361542508,Fe2+ mitochondria
SRR9274708.asm1,EX_fe3_e,-0.000324106015248,Iron (Fe3+)
SRR9274708.asm1,EX_fol_e,-2.776984172655345e-05,Folate
SRR9274708.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9274708.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9274708.asm1,EX_gam_e,-0.1,D-Glucosamine
SRR9274708.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9274708.asm1,EX_gln__L_e,-0.0177092722204529,L-Glutamine
SRR9274708.asm1,EX_glu__L_e,-0.01036240153871,L-Glutamate
SRR9274708.asm1,EX_gly_e,-0.045,Glycine
SRR9274708.asm1,EX_glyc3p_e,-0.0593242806106705,Glycerol 3-phosphate
SRR9274708.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9274708.asm1,EX_gua_e,-0.0100499845888506,Guanine
SRR9274708.asm1,EX_h2o_e,0.1950281608597988,H2O H2O
SRR9274708.asm1,EX_h2s_e,-0.0038304532506496,Hydrogen sulfide
SRR9274708.asm1,EX_h_e,0.7911795102667418,H+
SRR9274708.asm1,EX_his__L_e,-0.0039325250605235,L-Histidine
SRR9274708.asm1,EX_ibtol_e,0.0029402924559433,Isobutanol
SRR9274708.asm1,EX_ile__L_e,-0.015,L-Isoleucine
SRR9274708.asm1,EX_inost_e,3.21e-05,Myo-Inositol
SRR9274708.asm1,EX_k_e,-0.0081023598148448,Potassium
SRR9274708.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9274708.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9274708.asm1,EX_lys__L_e,-0.0142444344644631,L-Lysine
SRR9274708.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9274708.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9274708.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9274708.asm1,EX_meoh_e,-2.390946014124793e-05,Methanol
SRR9274708.asm1,EX_met__L_e,-0.0063928334147455,L-Methionine
SRR9274708.asm1,EX_mg2_e,-0.0003600947338981,Magnesium
SRR9274708.asm1,EX_mn2_e,-2.8683050273615145e-05,Manganese
SRR9274708.asm1,EX_mnl1p_e,0.014898599999998,D-Mannitol 1-phosphate
SRR9274708.asm1,EX_mnl_e,-0.014898599999998,D-Mannitol
SRR9274708.asm1,EX_nh4_e,1.0800242660633903,Ammonium
SRR9274708.asm1,EX_o2_e,-0.001,O2 O2
SRR9274708.asm1,EX_oxa_e,4.150947941188878e-06,Oxalate
SRR9274708.asm1,EX_phe__L_e,-0.0076944046511847,L-Phenylalanine
SRR9274708.asm1,EX_ppap_e,0.0119737356443773,Propanoyl phosphate
SRR9274708.asm1,EX_pro__L_e,-0.009175877971395,L-Proline
SRR9274708.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9274708.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9274708.asm1,EX_ribflv_e,-1.8513227817702925e-05,Riboflavin C17H20N4O6
SRR9274708.asm1,EX_ser__L_e,-0.1,L-Serine
SRR9274708.asm1,EX_so4_e,-0.0001800681216887,Sulfate
SRR9274708.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9274708.asm1,EX_thr__L_e,-0.0225,L-Threonine
SRR9274708.asm1,EX_tre_e,-0.074493,Trehalose
SRR9274708.asm1,EX_trp__L_e,-0.0023595233382099,L-Tryptophan
SRR9274708.asm1,EX_tyr__L_e,-0.0057332477868906,L-Tyrosine
SRR9274708.asm1,EX_ura_e,-0.1,Uracil
SRR9274708.asm1,EX_uri_e,-0.1,Uridine
SRR9274708.asm1,EX_val__L_e,-0.018,L-Valine
SRR9274708.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9274708.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9274708.asm1,EX_zn2_e,-1.4154732479454071e-05,Zinc
SRR9274719.asm1,EX_2mpa_e,1.039852218190722,2 methylpropanoic acid
SRR9274719.asm1,EX_acnam_e,-0.0057602428890978,N-Acetylneuraminate
SRR9274719.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9274719.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9274719.asm1,EX_amp_e,-0.0058840017075698,AMP C10H12N5O7P
SRR9274719.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9274719.asm1,EX_arg__L_e,-0.0085191688232601,L-Arginine
SRR9274719.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9274719.asm1,EX_ca2_e,-0.0001499103211887,Calcium
SRR9274719.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9274719.asm1,EX_cit_e,-0.1,Citrate
SRR9274719.asm1,EX_cl_e,-0.0001499103211887,Chloride
SRR9274719.asm1,EX_co2_e,1.4684588544315162,CO2 CO2
SRR9274719.asm1,EX_cobalt2_e,-2.880121444548923e-06,Co2+
SRR9274719.asm1,EX_cu2_e,-2.0420061041851865e-05,Copper
SRR9274719.asm1,EX_cytd_e,-0.1,Cytidine
SRR9274719.asm1,EX_dcyt_e,-0.0007536125771806,Deoxycytidine
SRR9274719.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9274719.asm1,EX_fe2_e,-0.0001934001550014,Fe2+ mitochondria
SRR9274719.asm1,EX_fe3_e,-0.0002248798823903,Iron (Fe3+)
SRR9274719.asm1,EX_fol_e,-1.9268012464032213e-05,Folate
SRR9274719.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9274719.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9274719.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9274719.asm1,EX_glcn_e,-0.0148986,D-Gluconate
SRR9274719.asm1,EX_gln__L_e,-0.0179999999999916,L-Glutamine
SRR9274719.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9274719.asm1,EX_gly_e,-0.045,Glycine
SRR9274719.asm1,EX_glyc3p_e,-0.0526116606810376,Glycerol 3-phosphate
SRR9274719.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9274719.asm1,EX_gua_e,-0.0069731484330407,Guanine
SRR9274719.asm1,EX_h2o_e,0.6608137206000091,H2O H2O
SRR9274719.asm1,EX_h2s_e,-0.0027762642652586,Hydrogen sulfide
SRR9274719.asm1,EX_h_e,0.4346282410408532,H+
SRR9274719.asm1,EX_his__L_e,-0.0027285694541367,L-Histidine
SRR9274719.asm1,EX_ibtol_e,0.0066324119683664,Isobutanol
SRR9274719.asm1,EX_ile__L_e,-0.015,L-Isoleucine
SRR9274719.asm1,EX_inost_e,3.21e-05,Myo-Inositol
SRR9274719.asm1,EX_k_e,-0.0056217954512583,Potassium
SRR9274719.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9274719.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9274719.asm1,EX_lys__L_e,-0.0098834535503285,L-Lysine
SRR9274719.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9274719.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9274719.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9274719.asm1,EX_met__L_e,-0.0044356462355353,L-Methionine
SRR9274719.asm1,EX_mg2_e,-0.0002498505353146,Magnesium
SRR9274719.asm1,EX_mn2_e,-1.9901639181833057e-05,Manganese
SRR9274719.asm1,EX_mnl1p_e,0.0148986,D-Mannitol 1-phosphate
SRR9274719.asm1,EX_mnl_e,-0.0148986,D-Mannitol
SRR9274719.asm1,EX_nh4_e,0.5718558790145033,Ammonium
SRR9274719.asm1,EX_no2_e,-0.0979839144020837,Nitrite
SRR9274719.asm1,EX_o2_e,-0.001,O2 O2
SRR9274719.asm1,EX_orn_e,-0.0063666524592476,Ornithine
SRR9274719.asm1,EX_phe__L_e,-0.0053387371156881,L-Phenylalanine
SRR9274719.asm1,EX_pnto__R_e,-1.658949952076938e-05,(R)-Pantothenate
SRR9274719.asm1,EX_ppap_e,0.0151963864324117,Propanoyl phosphate
SRR9274719.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9274719.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9274719.asm1,EX_ribflv_e,-1.2845341642688167e-05,Riboflavin C17H20N4O6
SRR9274719.asm1,EX_ser__L_e,-0.1,L-Serine
SRR9274719.asm1,EX_starch_e,-1.18e-05,Starch C12H20O10
SRR9274719.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9274719.asm1,EX_thm_e,-6.422670821344098e-06,Thiamin
SRR9274719.asm1,EX_thr__L_e,-0.0225,L-Threonine
SRR9274719.asm1,EX_tre_e,-0.074493,Trehalose
SRR9274719.asm1,EX_trp__L_e,-0.0016371474327249,L-Tryptophan
SRR9274719.asm1,EX_tyr__L_e,-0.0039715722671751,L-Tyrosine
SRR9274719.asm1,EX_ura_e,0.091226314844685,Uracil
SRR9274719.asm1,EX_val__L_e,-0.018,L-Valine
SRR9274719.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9274719.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9274719.asm1,EX_zn2_e,-9.821214125911829e-06,Zinc
SRR9274730.asm1,EX_12ppd__S_e,0.0297972,"(S)-Propane-1,2-diol"
SRR9274730.asm1,EX_2mpa_e,0.957528371016111,2 methylpropanoic acid
SRR9274730.asm1,EX_4abut_e,0.018,4-Aminobutanoate
SRR9274730.asm1,EX_acgam_e,-0.1,N-Acetyl-D-glucosamine
SRR9274730.asm1,EX_acnam_e,-0.1,N-Acetylneuraminate
SRR9274730.asm1,EX_ade_e,-0.0074688050221247,Adenine
SRR9274730.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9274730.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9274730.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9274730.asm1,EX_arg__L_e,-0.015,L-Arginine
SRR9274730.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9274730.asm1,EX_asp__L_e,-0.0225,L-Aspartate
SRR9274730.asm1,EX_ca2_e,-0.0001902873274701,Calcium
SRR9274730.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9274730.asm1,EX_cit_e,-0.0005708985409747,Citrate
SRR9274730.asm1,EX_cl_e,-0.0001902873274701,Chloride
SRR9274730.asm1,EX_co2_e,2.292892692241411,CO2 CO2
SRR9274730.asm1,EX_cobalt2_e,-3.655856435545218e-06,Co2+
SRR9274730.asm1,EX_cu2_e,-2.5920022128015592e-05,Copper
SRR9274730.asm1,EX_dcyt_e,-0.0029319968613072,Deoxycytidine
SRR9274730.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9274730.asm1,EX_etoh_e,0.6316721544865351,Ethanol
SRR9274730.asm1,EX_fe2_e,-0.0002454907596468,Fe2+ mitochondria
SRR9274730.asm1,EX_fe3_e,-0.0002854492704873,Iron (Fe3+)
SRR9274730.asm1,EX_fol_e,-2.445767955379721e-05,Folate
SRR9274730.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9274730.asm1,EX_fuc__L_e,-0.0148986,L-Fucose
SRR9274730.asm1,EX_fum_e,-0.1,Fumarate
SRR9274730.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9274730.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9274730.asm1,EX_gln__L_e,-0.009628904355632,L-Glutamine
SRR9274730.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9274730.asm1,EX_gly_e,-0.045,Glycine
SRR9274730.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9274730.asm1,EX_gsn_e,-0.1,Guanosine
SRR9274730.asm1,EX_gua_e,0.0911486963082084,Guanine
SRR9274730.asm1,EX_h2o_e,-0.125441773093295,H2O H2O
SRR9274730.asm1,EX_h2s_e,0.0964759737475205,Hydrogen sulfide
SRR9274730.asm1,EX_h_e,-0.1,H+
SRR9274730.asm1,EX_his__L_e,-0.015,L-Histidine
SRR9274730.asm1,EX_ibtol_e,0.0026079001969561,Isobutanol
SRR9274730.asm1,EX_indole_e,-0.0020780984736569,Indole
SRR9274730.asm1,EX_ival_e,0.023635613693446,Isovalerate
SRR9274730.asm1,EX_k_e,-0.0071359758522337,Potassium
SRR9274730.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9274730.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9274730.asm1,EX_lys__L_e,-0.0125454735027813,L-Lysine
SRR9274730.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9274730.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9274730.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9274730.asm1,EX_meoh_e,-2.105773306870784e-05,Methanol
SRR9274730.asm1,EX_met__L_e,-0.0056303479378188,L-Methionine
SRR9274730.asm1,EX_mg2_e,-0.0003171455457835,Magnesium
SRR9274730.asm1,EX_mn2_e,-2.526196796961745e-05,Manganese
SRR9274730.asm1,EX_nh4_e,0.8283024404610433,Ammonium
SRR9274730.asm1,EX_o2_e,-0.001,O2 O2
SRR9274730.asm1,EX_orn_e,-0.0080814534435944,Ornithine
SRR9274730.asm1,EX_phe__L_e,-0.0067730224253128,L-Phenylalanine
SRR9274730.asm1,EX_pi_e,-0.0360501444009565,Phosphate
SRR9274730.asm1,EX_ptrc_e,0.0030215708753296,Putrescine
SRR9274730.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9274730.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9274730.asm1,EX_ribflv_e,-1.630511970253167e-05,Riboflavin C17H20N4O6
SRR9274730.asm1,EX_rmn_e,-0.0148986,L-Rhamnose
SRR9274730.asm1,EX_so4_e,-0.1,Sulfate
SRR9274730.asm1,EX_succ_e,0.1,Succinate
SRR9274730.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9274730.asm1,EX_thm_e,-8.152559851265835e-06,Thiamin
SRR9274730.asm1,EX_thr__L_e,-0.0224999999997873,L-Threonine
SRR9274730.asm1,EX_tre_e,-0.074493,Trehalose
SRR9274730.asm1,EX_tyr__L_e,-0.0050412797903594,L-Tyrosine
SRR9274730.asm1,EX_ura_e,-0.1,Uracil
SRR9274730.asm1,EX_uri_e,-0.1,Uridine
SRR9274730.asm1,EX_val__L_e,-0.018,L-Valine
SRR9274730.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9274730.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9274730.asm1,EX_xylan8_e,-3.21e-05,"Xylan (8 backbone units, 2 glcur side chain)"
SRR9274730.asm1,EX_zn2_e,-1.2466470445209192e-05,Zinc
SRR9274745.asm1,EX_2mpa_e,1.5123572169319657,2 methylpropanoic acid
SRR9274745.asm1,EX_acgam_e,-0.1,N-Acetyl-D-glucosamine
SRR9274745.asm1,EX_acmana_e,-0.1,N-Acetyl-D-mannosamine
SRR9274745.asm1,EX_acnam_e,-0.1,N-Acetylneuraminate
SRR9274745.asm1,EX_ade_e,-0.0079754271118333,Adenine
SRR9274745.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9274745.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9274745.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9274745.asm1,EX_arg__L_e,-0.0115472451199141,L-Arginine
SRR9274745.asm1,EX_asn__L_e,-0.0094104004583656,L-Asparagine
SRR9274745.asm1,EX_ca2_e,-0.0002031948492493,Calcium
SRR9274745.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9274745.asm1,EX_cit_e,-0.1,Citrate
SRR9274745.asm1,EX_cl_e,-0.0002031948492493,Chloride
SRR9274745.asm1,EX_co2_e,1.9131040619336903,CO2 CO2
SRR9274745.asm1,EX_cobalt2_e,-3.903839562907081e-06,Co2+
SRR9274745.asm1,EX_cu2_e,-2.76782225010112e-05,Copper
SRR9274745.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9274745.asm1,EX_fe2_e,-0.0002621428266492,Fe2+ mitochondria
SRR9274745.asm1,EX_fe3_e,-0.0003048117930717,Iron (Fe3+)
SRR9274745.asm1,EX_fol_e,-2.6116686675847767e-05,Folate
SRR9274745.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9274745.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9274745.asm1,EX_gam_e,-0.1,D-Glucosamine
SRR9274745.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9274745.asm1,EX_gln__L_e,-0.018,L-Glutamine
SRR9274745.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9274745.asm1,EX_gly_e,-0.045,Glycine
SRR9274745.asm1,EX_glyc3p_e,-0.06599445902867,Glycerol 3-phosphate
SRR9274745.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9274745.asm1,EX_gua_e,-0.0094517030809412,Guanine
SRR9274745.asm1,EX_h2o_e,0.7544425961026412,H2O H2O
SRR9274745.asm1,EX_h2s_e,-0.0037630671082684,Hydrogen sulfide
SRR9274745.asm1,EX_h_e,0.9060477726955466,H+
SRR9274745.asm1,EX_his__L_e,-0.0036984195251069,L-Histidine
SRR9274745.asm1,EX_ibtol_e,0.0036582139562816,Isobutanol
SRR9274745.asm1,EX_ile__L_e,-0.015,L-Isoleucine
SRR9274745.asm1,EX_inost_e,3.21e-05,Myo-Inositol
SRR9274745.asm1,EX_k_e,-0.0076200215580252,Potassium
SRR9274745.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9274745.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9274745.asm1,EX_lys__L_e,-0.015,L-Lysine
SRR9274745.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9274745.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9274745.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9274745.asm1,EX_meoh_e,-2.2486115882180968e-05,Methanol
SRR9274745.asm1,EX_met__L_e,-0.0060122642724375,L-Methionine
SRR9274745.asm1,EX_mg2_e,-0.0003386580820821,Magnesium
SRR9274745.asm1,EX_mn2_e,-2.6975531379687927e-05,Manganese
SRR9274745.asm1,EX_mnl1p_e,0.0148986,D-Mannitol 1-phosphate
SRR9274745.asm1,EX_mnl_e,-0.0148986,D-Mannitol
SRR9274745.asm1,EX_ncam_e,-8.892946524301573e-05,Nicotinamide
SRR9274745.asm1,EX_nh4_e,0.7329945290485056,Ammonium
SRR9274745.asm1,EX_no2_e,-0.0407575695062775,Nitrite
SRR9274745.asm1,EX_o2_e,-0.001,O2 O2
SRR9274745.asm1,EX_orn_e,-0.0086296325458308,Ornithine
SRR9274745.asm1,EX_phe__L_e,-0.0072324483662198,L-Phenylalanine
SRR9274745.asm1,EX_ppap_e,0.0126003703676108,Propanoyl phosphate
SRR9274745.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9274745.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9274745.asm1,EX_ribflv_e,-1.7411124450565955e-05,Riboflavin C17H20N4O6
SRR9274745.asm1,EX_ser__L_e,-0.1,L-Serine
SRR9274745.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9274745.asm1,EX_thm_e,-8.70556222528279e-06,Thiamin
SRR9274745.asm1,EX_thr__L_e,-0.0225,L-Threonine
SRR9274745.asm1,EX_tre_e,-0.074493,Trehalose
SRR9274745.asm1,EX_trp__L_e,-0.0022190595227432,L-Tryptophan
SRR9274745.asm1,EX_tyr__L_e,-0.0053832386036663,L-Tyrosine
SRR9274745.asm1,EX_ura_e,-0.0129137060821184,Uracil
SRR9274745.asm1,EX_val__L_e,-0.018,L-Valine
SRR9274745.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9274745.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9274745.asm1,EX_zn2_e,-1.3312092909513144e-05,Zinc
SRR9274743.asm1,EX_12ppd__S_e,0.0297972,"(S)-Propane-1,2-diol"
SRR9274743.asm1,EX_2mpa_e,0.9110112495931008,2 methylpropanoic acid
SRR9274743.asm1,EX_3mba_e,0.0003935699673523,3 methylbutanoic acid
SRR9274743.asm1,EX_4abut_e,0.018,4-Aminobutanoate
SRR9274743.asm1,EX_acgam_e,-0.1,N-Acetyl-D-glucosamine
SRR9274743.asm1,EX_acnam_e,-0.1,N-Acetylneuraminate
SRR9274743.asm1,EX_ade_e,-0.0066234062392592,Adenine
SRR9274743.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9274743.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9274743.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9274743.asm1,EX_arg__L_e,-0.015,L-Arginine
SRR9274743.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9274743.asm1,EX_asp__L_e,-0.0225,L-Aspartate
SRR9274743.asm1,EX_ca2_e,-0.0001687485840484,Calcium
SRR9274743.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9274743.asm1,EX_cl_e,-0.0001687485840484,Chloride
SRR9274743.asm1,EX_co2_e,2.2223569970578643,CO2 CO2
SRR9274743.asm1,EX_cobalt2_e,-3.2420477242737305e-06,Co2+
SRR9274743.asm1,EX_cu2_e,-2.298611836510075e-05,Copper
SRR9274743.asm1,EX_dcyt_e,-0.0026001222748675,Deoxycytidine
SRR9274743.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9274743.asm1,EX_etoh_e,0.5966169038800698,Ethanol
SRR9274743.asm1,EX_fe2_e,-0.0002177035046849,Fe2+ mitochondria
SRR9274743.asm1,EX_fe3_e,-0.0002531390863112,Iron (Fe3+)
SRR9274743.asm1,EX_fol_e,-2.168929927539101e-05,Folate
SRR9274743.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9274743.asm1,EX_fuc__L_e,-0.0148986,L-Fucose
SRR9274743.asm1,EX_fum_e,-0.1,Fumarate
SRR9274743.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9274743.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9274743.asm1,EX_gln__L_e,-0.0085390025576238,L-Glutamine
SRR9274743.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9274743.asm1,EX_gly_e,-0.045,Glycine
SRR9274743.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9274743.asm1,EX_gua_e,-0.0078494190066708,Guanine
SRR9274743.asm1,EX_h2o_e,-0.182470540546113,H2O H2O
SRR9274743.asm1,EX_h2s_e,0.0968748605166635,Hydrogen sulfide
SRR9274743.asm1,EX_h_e,-0.1,H+
SRR9274743.asm1,EX_his__L_e,-0.015,L-Histidine
SRR9274743.asm1,EX_ibtol_e,0.0048594996040114,Isobutanol
SRR9274743.asm1,EX_indole_e,-0.0018428771879089,Indole
SRR9274743.asm1,EX_k_e,-0.0063282502144416,Potassium
SRR9274743.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9274743.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9274743.asm1,EX_lys__L_e,-0.0111254433910949,L-Lysine
SRR9274743.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9274743.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9274743.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9274743.asm1,EX_meoh_e,-1.867419489187672e-05,Methanol
SRR9274743.asm1,EX_met__L_e,-0.0049930452796767,L-Methionine
SRR9274743.asm1,EX_mg2_e,-0.0002812476400807,Magnesium
SRR9274743.asm1,EX_mn2_e,-2.240254977473148e-05,Manganese
SRR9274743.asm1,EX_nh4_e,0.8505384629065674,Ammonium
SRR9274743.asm1,EX_o2_e,-0.001,O2 O2
SRR9274743.asm1,EX_orn_e,-0.0071667085968932,Ornithine
SRR9274743.asm1,EX_phe__L_e,-0.0060063797163757,L-Phenylalanine
SRR9274743.asm1,EX_pi_e,-0.0319696056657199,Phosphate
SRR9274743.asm1,EX_ptrc_e,0.0054102821954162,Putrescine
SRR9274743.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9274743.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9274743.asm1,EX_ribflv_e,-1.4459532850260838e-05,Riboflavin C17H20N4O6
